,content,rating
2454,whatever about the Gay Byrne voiceover  shame on Eason's for running Christmas ads in early November!..,1
2455,Son of a bitch!,1
2456,Drupal sucks.,1
2457,Rooster is my bitch!,1
2458,Rooster is LARRY'S bitch!,1
2459,oh man that sucks!! LOL,1
2460,That really sucks.,1
2461,that sucks.,1
2462,ha! Go fuck a chickhen!,1
2463,fat bastard,1
2464,gay + high on crack + Razor sharp vagina? sounds like @andymn to me,1
2465,you mean we chatted about how I wish I were a gay man??,1
2466,faa lalala gay apparel daa da da daaa yuletide carol la la lala laaaa....,1
2467,Ok is it gay day today? or are those some cute azn girl socks u sexed,1
2468,Fuck yea it's the bomb,1
2469,WTF emo ass lookin bitch &gt;&lt; *sigh*,1
2470,suck my cock  bitch. i am allowed to be scared of whatever i want. *z snap*,1
2471,Fuck.,1
2472,YOU ARE FUCKING BR00T4L,1
2473,ewww  hate it hate it hate it!,1
2474,I hate it SO SO SO MUCH.,1
2475,hate. you.,1
2476,Son. Of. A. Bitch. :-p,1
2477,fuck you,1
2478,I hate it  too.,1
2479,ha! sucks for u!!,1
2480,oh wow  that really sucks. :/,1
2481,i hate you,1
2482,Oh  that sucks!,1
2483,aww that sucks :/,1
2484,That's gay. Poor MCR.,1
2485,everything but you. Everything but you sucks.,1
2486,That sucks dude!,1
2487,Oh my fucking ~*gawd. *eye roll*,1
2488,aww  that soo sucks D:,1
2489,GA has finally let out is inner ass and now everyone hates him :D,1
2490,Fuck you,1
2491,emo!lol j/k,1
2492,Damn girl ... Your house was dirty.,1
2493,I noticed that and you are not a bitch. The other thing that she also doesn't have is class.,1
2494,damn kenny u need emotional condoms and shit son.,1
2495,Kick ass!,1
2496,ha! my ass be bowling lol,1
2497,to get fat?,1
2498,i would hate that too. :(,1
2499,i hate you all,1
2500,/nerd *laugh*,1
2501,Ah. Gay!,1
2502,I hate you so much I just want to smash your face.,1
2503,Yes you are a loser... I could have told you that a long time ago...,1
2504,. . . HE'S FUCKING HIMSELF!,1
2505, Do you lick dick?,1
2506, On a 1 to 10 how mad would you be at me if I were to rape you?,1
2507, dudde ima fuuck you til you bleed:),1
2508, haha keep saying shit ill kill you,1
2509, Tabi isn&;t fake in anyways  so go suck a fat one. SERIOUSLY. I will beat your ass. I love you Tabi<3 ((:,1
2510, Your picture looks shopped...,1
2511, Hey  suck it hoe.,1
2512, im better tthan youu :),1
2513, i dont givafuck. ur friendless  previously stated in one of my other comments. except for firey  bitch,1
2514, Your face is such a mess  why don&;t you get your dog something different to chew on?,1
2515, stop acting like you know everything. your fat. get over yourself you mouthy slag :L and no your not better then everyone else! (:,1
2516, Learn how to spell? Learn how to tell apart a typo from a spelling error.   And learn how to be a proper fake.,1
2517, your mad ugly. true talk.,1
2518, Your so fucking immature I&;m sorry you have no friends so you have to be rude to everyone,1
2519, Answer your questions biatchh!! :L,1
2520, u2584u2588u2580 u2588u2584 u2588u2584u2588 u2580u2588u2580,1
2521, r u retarded ? :P jking,1
2522, Just admit ur a lesbian drug addict who flirts with guys  it&apos;s okay(:,1
2523, r u a drty slut?,1
2524, y is the sky blue?,1
2525, wtf is up wit ur cheeks?? chipmunk much??,1
2526, Wait Nevermind I Am Signed In,1
2527, i never said that i&;m 16 or that i&;m sexy. dumbasssssss,1
2528, ugly.,1
2529, heyyy  your an ugly fucking bitch  you think your sexy? haha  you ain&;t shit besides an ugly bitch. &amp; beware of what? ill fucking put your shit on blast. fucking stupid ass cunt. fuck off  &amp; stop hatein on peoples pages before i go off on your ugly ass.,1
2530, your a fuckin ugly bitch you look like a man in the face :),1
2531, Is it ok if I&apos;ve jizzed to pics of you before?,1
2532, You and frances gross me out  nastiest couple ive ever freakin seen. Your way out of her league like no joke.,1
2533, yuu kno yuu so lame? ndd yuu caint tlkk to that muchh qurls hav yuu seen yurselff hahahahahah noooo,1
2534, Hoe,1
2535, i want you dead.,1
2536, Do you want me to rain on their parade? Sure hate ignorant Texans who believe that being from Texas gives them the right to act like low level scum suckers. The need to live in the real world and pull their head out of that dark place they have it shoved.,1
2537, Why r u such a bitchh??? I hate u I&;m gonna kick ur ass whore!!,1
2538, Aww you&;ll have some beat my ass? Your not &quot;badass&quot; enough to do it yourself? Exactly what imeant by pussssssyss<33333,1
2539, Uhm you did  right down there vvvvvvv. You&;re the &;dumbfuck&;.  Stop starting shit with everyone  kcoolbye.,1
2540, I see (:,1
2541, your a fagggggg,1
2542, You&;re Lame As Fuck .,1
2543, Ugly piece of shit,1
2544, I&;m not a creepy stalker. Just everyone fucking hates you so everyone knows what you fucking do. You remind me of Harmony Flashpink but uglier and alittle more pathetic. Everyone knows you fake yourself and other girls  and you want attention. Dumbfuck.,1
2545, who did you last go out with? cameren loomen?,1
2546, y do u have a big nose seriously no girl have a big nose ?,1
2547, How&;s having like no friend&;s ?,1
2548, I do too know you like that  motherfucker.,1
2549, Hey aujala r,1
2550, hey everyone  this is the girl that fakes ta,1
2551, :] you are fake though :D ? that makes no sense lolol why would you keep faking all these formsprings  your stuuupid :p we all know the real ashlee girls formspring already  soo fuck off may you?,1
2552, Dumb bitch! Fuchkkk you and your stupid friends! Your all pussies! None of you can handle on your own! You always need your friends to get in everything!,1
2553, but i want your hairy ass then after i lick it i can fuck it you know you want it,1
2554, ew i wuld never be jelous of ur life. coke yup thats a drug to but u still seem to handle with it a lot. no one gives a flying fuck about ur life and leave andrew the fuck alone bc u only hate him for the firey cunt,1
2555, SMILE4MEXXX IS TRAILER TRASH. A RACIST FAT COW. A BIMBO FUCKING SLUT. AND WORTHLESS AS HELL. ALL SHE&;S GOOD FOR IS SOMEONE USING HE BODY FOR SEX AND DUMPING HER ON THE STREET WHEN THEY&;RE DONE USING HER ;),1
2556, BITCH STFU AT LEAST I RECOGNIZE MYSELF NOT LYK U,1
2557, oh frances hunny dont try and talk all ghetto your white ass doesnt fucking scare me  i will break you in fucking half.,1
2558, ASSHOLE,1
2559, Ur gunna get jumped. U stupid bitch.,1
2560, 13?r you&;re at the perfect age to learn how to suck dick and give hand jobs.,1
2561, Leave Texas bitch!! No one here wants you!! Quit hating on Texas and Brock  we were perfectly fine without you BITCH! ... sooo LEAVE!,1
2562, XoxoAshleyxo and I are okay now though. No more threats so your back up will not be needed.,1
2563, you are stupid and ugly.,1
2564, no. I hate taylor she used to b firey until she dyed her hair,1
2565, FUCK YOU YOU SON ,1
2566, Your probably the one faking KAI! HUH! FUCKING BITCH!,1
2567, B!+(h !M@ B3 PUMP!N D!S$Z D!(k !N Y0 3@R S0 H@RD DAM BRUH I BUST3D A L0@D 0F CUM !N MA M0MMASZ HA!R SH3 MO!STURIZIN IT DO3. I P!CTURE Y0 VA@GIN@ T0 BE3 ALL H@!RY N $$H!ZZZZ W@!T T!L ! MUNCH ON DAT N@PPY BROWN H@!RY H@!T!@N PUZZIE,1
2568, AJULA NO DONT FUKIN TALK TU HERRR ! VVV,1
2569, dayumm stupid fuckin cunts stop talking your shit get a fuckin life go suck your moms dick and chock on it dayumm lil pussys take it of anonamis or watever -stephanie iloveyou alexis :),1
2570, Here&;s an idea  how about stop trying o get hook up with Tabitha and actually find someone who can suck you 3inches dick  hahaha doubt that will ever happen. No girl likes a pevert and a douche(:,1
2571, get a life you twisted bitch!,1
2572, im gnna fxk u up!!!!!! ur a dum hoe,1
2573, Is it true you kissed that ugly Cody kid!?!,1
2574, too late  i hate you,1
2575, fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake,1
2576, fuck no im not jealous of the ugly ass freak.,1
2577, NIGGGAH ISZ YUH CIRCUMSIZED,1
2578, Hey bitch don&;t get mad at people who write on here cause YOU ask people to write to you.,1
2579, DUDE  ARE YOU SERIOUS YOUR SO STUPIDDDD >.> STFU!:) and btw  if your tired of people talking shit on your form spring  delete this accountt >.> and be yourself  are you that bad?,1
2580, hello mr gay fuck,1
2581, Don&;t call her a bitch vv,1
2582, u know u care that betty is way better looking than u,1
2583, aye dhis daddy pelt,1
2584, y does u talk shit about peyton ?,1
2585, oh well aren&apos;t you just the shiiit for hanging out with older people? get friends your own age  you dumb bitch.,1
2586, shit talkin bitch,1
2587, when they mean fake  they mean your attitude is fake and your personality  not if shes dead or alive..um just saying ppl.,1
2588, im a big fan of betty and u is ugler than her so fuck up bitch u ugly shit head,1
2589, i hate ur fucking guts. u &amp; lindsey? grossest thing ive ever seen,1
2590, :3 wow ashleeee your fakes amuse me lmao  okay  you are retarded to keep this page upp :],1
2591, I fucking hope you move you bitch!!!!,1
2592, brittany is from MAYODAN abbie aint from ellisboro  either.dumbass....and the lst 2 aintchur girls they dont evn lik u.,1
2593, You are such a faggot for going to EDC god damn it. Almost as much of a bitch as Thad  but no where near Zach at least.,1
2594, Hahaha ohmyGod you are an actual jerk,1
2595, she sucks. she can go fuck herself. xD,1
2596, gahaha. xD i will whip your ass. lmfaoo.,1
2597, fuck the lakers! GO CELETICS,1
2598, you sure as hell look like a dog.  don&;t fucking call me &;hun&;.  got it.,1
2599, haha lifeless cunt stop writing on my wall you shit faced slut,1
2600, and you called me fat why?,1
2601, who tha fuck is &quot;Krista&quot; r this is not &quot;Krista&quot;,1
2602, fuck yo shit homie!,1
2603, does it look like i give a flying fuck? ;],1
2604, Wow you&;re fucking stupid. You told a girl whoo had her info showing &quot;Show your face anonymus&quot; and your comebacks fucking suck. &quot;Fighting over the Internet is like being in the special olympics  even when you win  you&;re still retarded.&quot;,1
2605, &quot;I have one for your information&quot; WTF. That&;s MY LIFE  NOT YOURS. You best think twice before you try to steal my stuff  bitch.,1
2606, who decided to take a shit on your face?,1
2607, i would watch out for rachel just sayinnnnn&apos; she is a fake person.....,1
2608, Did you know that you remind me of an old man?,1
2609, whyy aree youu suchh aa faggottt(:,1
2610, i guarantee you guys wont be going out by the end of summer..,1
2611, Did you know you smell like an old man?,1
2612, Hey my names harry beaver;) <3,1
2613, No. Stop fucking lying. You used to smoke. We ARE NOT STTUPPPIDDDDDDD!! I myself have smoked with yuu before.,1
2614, HEY BETCH. wanna not be a lil slut?! &amp;please oh lordy STOP CUTTIN EYES AT ME!r cus she want me dead (;,1
2615, exactly. ur not hard get the fuck over urself,1
2616, Your 44 years old? :O! Dumbass  Pedifile. :D,1
2617, no body likes yuuuuuuu!,1
2618, U A HOE.!,1
2619, why are you so gay,1
2620, Besides  the chick who&;s starting shit won&;t back it up and isn&;t even saying who SHE is.,1
2621, Oh ISSS THAT FAGGOT ISAYAH GOIN TO BEE DER???,1
2622, ]=,1
2623, fuckin hate your ass.,1
2624, **bitch*** lol VVV,1
2625, Hi you smelly rotten poo. You smell like pigs vomit! Did you just go to the toilet? I wondered what that smell was  you missed the toilet and it fell on your ugly clothes  are you poor? You stink like hamster poo. I&;d love to ram a metal pole up your ass.,1
2626, WHORE!,1
2627, Sleepin around is for whores. LOL,1
2628, Bitchezz beloww me I would say ur name but yeww put it on anonymus pussy ass bitchez talkin shit on Alexis she ckan show Herr  fuken boobs if she wants don&;t be jealous cuz yeww prolly don&;t gawt any it&;s ok tho and bitch wen she sayz write to her she,1
2629, eat a dick you complain about texas all day shove it it! you just got told your suck a dick! so eat one,1
2630, I have my shit straight  she wears like the same T-shirts.. her little pink and white stripped shirt or the plaid blue and red or pink shirt or whatever  and maybe some random ones.. with jeans or shorts and vans. OWNED.,1
2631, i like how everyone writes you just to insult you. seriously  all your questions are dissing you! HAHAH.,1
2632, austins new girllfriend is not uglly  &amp;&amp; she is way way better than your nasty asss willll ever be. Ha evven youur so callled bestfriend &quot;katellyn&quot; aggress that kristens pretty tighht.,1
2633, I am NOT a baby  you jerk off!,1
2634, that stupid bitch amber that went to our school tries to act like she ran our fucking school! we should put that bitchx back in her fucking place!,1
2635, Your bio is quite interesting  it says  &quot;booo you whore.&quot; Are you talking about yourself? I am very confused.,1
2636, i hope your asswhole gets sniffed by aids,1
2637, Hi my name is Andrew and I want to fuck your brains out you hoe,1
2638, this is a place for QUESTIONS  try asking some.r will you do me?r what color of condom?r kidding. but really.,1
2639, How many times did you and that douche have sex,1
2640, I DO know you on a personal level. Bitch.,1
2641, Grosss! Your face is nasty,1
2642, yoo im telling yall dnt mess wit my kuszinn kus she DO NOT PLAY repeat DOOOOO NOTTT.!,1
2643, I don&apos;t like you ugly ass hoe. I bet your LESBAIN. You look like it. I bet when you older I&apos;ll see you in a anonymous porn ad. BTW I heard you stuff your bra...Hahahhaaaa No boobs!r,1
2644, your ugly.,1
2645, Meanzz to ask her questions and stuff nawt talk shit on anonymus pussy ass bitchez watever tho yew guyz don&;t mean shitt to her and don&;t affect her so be a bitch to Someone who cares pussy ass fuken ugly bitchez fukk youu!!!!! Love alwyz marissa <3 ily a,1
2646, um da gurl dat hangs wit evelyn her name is katiana..cause i alwayz be hearing u talk about her do u like her?,1
2647, yous a bitch nd hoe !,1
2648, NIGGERS NIGGERS NIGGERS BALLS BALLS TITTIES DICK SUCKING FAGGOT SHIT NIGGER ASSFUCK TITTIES FUCK NIGGERS,1
2649, I wouldn&;t say being gay was cool :L,1
2650, STFU YOU HOE. you piece of shiit.,1
2651, SARAH STANFORD TAKES IT UP THE BUTTHOLE.,1
2652, caan you go get me some maccas?,1
2653, fake doesn&;t mean you look pretty?,1
2654, why are you such a bitch/whore cunt?r i hate ur guts,1
2655, i h3rd yUh sU(k3D @L!X&;s D!(K n y@LL cUM3D !N 3@(H 0+3RszZ 3Y3sz N m0@n3D @ll n!qH+ l0Nq,1
2656, Everyone Look  This Girl Was Using Missy Lockes Pictures And I Told Her She Was Fake  Then She Was Like Im Not Fake  Then She Took Bettys Pictures. SHES DUMB! http://www.formspring.me/LMT23,1
2657, your LAME ass . oviously iloveyouhh moree. (;,1
2658, Youu need to answer your questions you gay ;),1
2659, kaydoll is bettaa than rhubinathy cuss she will suck my dick and the othe fat hoe wont and i luv it my sluts,1
2660, i dont know you  but you seem like a bitch,1
2661, Leave Tabi alone  I know for a FACT she hasn&;t done anything to you. Pretty sure it&;s pathetic you&;re saying this shit anomalously because you don&;t have the balls to say it to her face. Who&;s fake now? Grow a pair and shut the hell up. We don&;t CARE.,1
